datetime,sensor_id,sensor_status,activity
2023-08-19_09:38:48.094881,M002,ON,
2023-08-19_09:38:52.005451,M002,OFF,
2023-08-19_09:38:54.009812,M002,ON,
2023-08-19_09:39:03.005929,D013,OPEN,
2023-08-19_09:39:04.002799,M002,OFF,
2023-08-19_09:39:06.057098,D013,CLOSE,
2023-08-19_09:39:08.088327,M002,ON,
2023-08-19_09:39:21.051392,M002,OFF,
2023-08-19_09:39:21.087025,M002,ON,
2023-08-19_09:39:33.046014,M002,OFF,
2023-08-19_09:39:33.007353,M002,ON,
2023-08-19_09:39:40.000996,P001,1501,
2023-08-19_09:39:40.052509,M002,OFF,
2023-08-19_09:39:42.009844,M002,ON,
2023-08-19_09:40:01.003395,M001,ON,
2023-08-19_09:40:02.003139,P001,1535,
2023-08-19_09:40:04.090665,M002,OFF,
2023-08-19_09:40:05.092651,M001,OFF,
2023-08-19_09:40:06.019705,M002,ON,
2023-08-19_09:40:14.003919,P001,1508,
2023-08-19_09:40:17.001314,M002,OFF,
2023-08-19_09:40:19.030559,M002,ON,
2023-08-19_09:40:20.033349,M002,OFF,
2023-08-19_09:40:22.001393,M002,ON,
2023-08-19_09:40:31.060913,M002,OFF,
2023-08-19_09:40:33.012434,M002,ON,
2023-08-19_09:40:38.075158,M002,OFF,
2023-08-19_09:40:39.030823,M002,ON,
2023-08-19_09:40:40.036062,M002,OFF,
2023-08-19_09:40:40.093138,M002,ON,
2023-08-19_09:40:43.035458,M002,OFF,
2023-08-19_09:40:43.065141,M002,ON,
2023-08-19_09:40:57.023651,M002,OFF,
2023-08-19_09:40:59.059578,M002,ON,
2023-08-19_09:41:09.042776,M002,OFF,
2023-08-19_09:41:09.071923,M002,ON,
2023-08-19_09:41:13.018055,M007,ON,
2023-08-19_09:41:14.056437,M002,OFF,
2023-08-19_09:41:19.051108,M007,OFF,
2023-08-19_09:41:35.075394,M007,ON,
2023-08-19_09:41:37.074835,M002,ON,
2023-08-19_09:41:40.003547,M007,OFF,
2023-08-19_09:41:45.071516,M002,OFF,
2023-08-19_09:41:46.073175,M002,ON,
2023-08-19_09:41:48.094793,M002,OFF,
2023-08-19_09:41:49.024151,M002,ON,
2023-08-19_09:41:50.010962,P001,1535,
2023-08-19_09:41:51.082527,M002,OFF,
2023-08-19_09:42:09.096765,M002,ON,
2023-08-19_09:42:10.012069,P001,1545,
2023-08-19_09:42:18.096123,M002,OFF,
2023-08-19_09:42:27.095144,M002,ON,
2023-08-19_09:42:35.096901,M002,OFF,
2023-08-19_09:42:38.057825,M002,ON,
2023-08-19_09:42:41.084518,M007,ON,
2023-08-19_09:42:45.000916,M002,OFF,
2023-08-19_09:42:47.014379,M007,OFF,
2023-08-19_09:43:04.013662,P001,1529,
2023-08-19_09:43:04.020409,P001,1542,
2023-08-19_09:43:28.014893,P001,1529,
2023-08-19_09:43:40.015935,P001,1542,
2023-08-19_09:43:40.003628,T002,28.5,
2023-08-19_09:43:46.016918,P001,1531,
2023-08-19_09:43:56.036883,T002,29,
2023-08-19_09:44:00.017268,P001,2026,
2023-08-19_09:44:06.017883,P001,1649,
2023-08-19_09:44:12.017795,P001,1634,
2023-08-19_09:44:22.095159,M007,ON,
2023-08-19_09:44:24.011102,M008,ON,
2023-08-19_09:44:26.037403,M014,ON,
2023-08-19_09:44:27.002989,M007,OFF,
2023-08-19_09:44:27.055076,M008,OFF,
2023-08-19_09:44:27.092362,M013,ON,
2023-08-19_09:44:30.019857,P001,1648,
2023-08-19_09:44:30.045701,M014,OFF,
2023-08-19_09:44:31.096861,M013,OFF,
2023-08-19_09:44:39.008885,M013,ON,
2023-08-19_09:44:43.078111,M013,OFF,
2023-08-19_09:44:58.020864,P001,1626,
2023-08-19_09:44:58.074454,M013,ON,
2023-08-19_09:44:59.083118,M013,OFF,
2023-08-19_09:45:04.021022,P001,1637,
2023-08-19_09:45:09.086144,M013,ON,
2023-08-19_09:45:11.067934,M013,OFF,
2023-08-19_09:45:48.003636,T002,28.5,
2023-08-19_09:45:52.034792,M013,ON,
2023-08-19_09:45:54.015042,M013,OFF,
2023-08-19_09:46:06.011472,M013,ON,
2023-08-19_09:46:07.060515,M013,OFF,
2023-08-19_09:46:28.025904,P001,1625,
2023-08-19_09:46:34.026972,P001,1615,
2023-08-19_09:46:46.027954,P001,1636,
2023-08-19_09:46:48.055385,M013,ON,
2023-08-19_09:46:52.011583,M013,OFF,
2023-08-19_09:46:52.029686,P001,1605,
2023-08-19_09:46:54.012572,M013,ON,
2023-08-19_09:46:57.048131,M014,ON,
2023-08-19_09:46:59.054724,M008,ON,
2023-08-19_09:47:00.056873,M007,ON,
2023-08-19_09:47:00.081798,M013,OFF,
2023-08-19_09:47:01.020712,M014,OFF,
2023-08-19_09:47:01.093039,M002,ON,
2023-08-19_09:47:04.006546,M008,OFF,
2023-08-19_09:47:04.037709,M007,OFF,
2023-08-19_09:47:06.029736,P001,1006.8,
2023-08-19_09:47:06.037803,P001,1597,
2023-08-19_09:47:18.030898,P001,1586,
2023-08-19_09:47:24.031844,P001,1531,
2023-08-19_09:47:26.006179,M002,OFF,
2023-08-19_09:47:27.001046,M002,ON,
2023-08-19_09:47:30.098546,M002,OFF,
2023-08-19_09:47:32.009011,M002,ON,
2023-08-19_09:47:45.059818,M002,OFF,
2023-08-19_09:47:46.017631,M002,ON,
2023-08-19_09:47:47.005577,M002,OFF,
2023-08-19_09:47:48.027439,M007,ON,
2023-08-19_09:47:48.093452,M008,ON,
2023-08-19_09:47:51.048451,M014,ON,
2023-08-19_09:47:51.077052,M007,OFF,
2023-08-19_09:47:52.031248,M008,OFF,
2023-08-19_09:47:55.022792,M013,ON,
2023-08-19_09:47:55.050193,M014,OFF,
2023-08-19_09:48:01.023211,M013,OFF,
2023-08-19_09:48:07.085592,M013,ON,
2023-08-19_09:48:09.081526,M013,OFF,
2023-08-19_09:48:12.000466,M013,ON,
2023-08-19_09:48:17.094129,M013,OFF,
2023-08-19_09:48:22.003038,M013,ON,
2023-08-19_09:48:24.046329,M013,OFF,
2023-08-19_09:48:41.089506,M013,ON,
2023-08-19_09:48:43.032842,M014,ON,
2023-08-19_09:48:44.089702,M015,ON,
2023-08-19_09:48:45.027865,M016,ON,
2023-08-19_09:48:46.004426,M017,ON,
2023-08-19_09:48:46.007356,M014,OFF,
2023-08-19_09:48:46.089375,M013,OFF,
2023-08-19_09:48:47.063437,M016,OFF,
2023-08-19_09:48:47.090966,M018,ON,
2023-08-19_09:48:48.039289,M051,ON,
2023-08-19_09:48:48.059166,M015,OFF,
2023-08-19_09:48:49.072522,M017,OFF,
2023-08-19_09:48:50.003932,M018,OFF,
2023-08-19_09:48:57.068857,M018,ON,
2023-08-19_09:49:00.050076,M051,OFF,
2023-08-19_09:49:01.069543,M018,OFF,
2023-08-19_09:49:03.069384,M018,ON,
2023-08-19_09:49:05.000135,M017,ON,
2023-08-19_09:49:05.057546,M051,ON,
2023-08-19_09:49:06.094674,M017,OFF,
2023-08-19_09:49:08.091815,M018,OFF,
2023-08-19_09:49:13.031345,T002,29,
2023-08-19_09:49:15.000502,M018,ON,
2023-08-19_09:49:15.073443,M019,ON,
2023-08-19_09:49:17.057388,M021,ON,
2023-08-19_09:49:17.095734,M051,OFF,
2023-08-19_09:49:18.023662,M022,ON,
2023-08-19_09:49:18.007751,M018,OFF,
2023-08-19_09:49:19.084074,M023,ON,
2023-08-19_09:49:20.012228,M019,OFF,
2023-08-19_09:49:20.048141,M001,ON,
2023-08-19_09:49:21.003616,M021,OFF,
2023-08-19_09:49:21.032305,M022,OFF,
2023-08-19_09:49:21.049312,M002,ON,
2023-08-19_09:49:22.037457,M023,OFF,
2023-08-19_09:49:22.066216,M001,OFF,
2023-08-19_09:49:23.031445,M002,OFF,
2023-08-19_09:49:26.054827,M007,ON,
2023-08-19_09:49:27.033997,M008,ON,
2023-08-19_09:49:28.017993,M009,ON,
2023-08-19_09:49:29.008517,M016,ON,
2023-08-19_09:49:30.003221,M009,OFF,
2023-08-19_09:49:30.020496,M015,ON,
2023-08-19_09:49:30.098335,M007,OFF,
2023-08-19_09:49:31.024395,M008,OFF,
2023-08-19_09:49:31.037767,M017,ON,
2023-08-19_09:49:32.033893,M016,OFF,
2023-08-19_09:49:32.090643,M015,OFF,
2023-08-19_09:49:34.034419,M017,OFF,
2023-08-19_09:49:37.082524,M018,ON,
2023-08-19_09:49:39.003404,M051,ON,
2023-08-19_09:49:44.029184,M018,OFF,
2023-08-19_09:49:45.008411,M018,ON,
2023-08-19_09:49:46.008236,M017,ON,
2023-08-19_09:49:47.079721,M051,OFF,
2023-08-19_09:49:48.078391,M018,OFF,
2023-08-19_09:49:49.005095,M016,ON,
2023-08-19_09:49:49.032238,M015,ON,
2023-08-19_09:49:49.089042,M014,ON,
2023-08-19_09:49:50.008253,M017,OFF,
2023-08-19_09:49:51.056601,M015,OFF,
2023-08-19_09:49:51.097336,M016,OFF,
2023-08-19_09:49:52.013081,M013,ON,
2023-08-19_09:49:52.097839,M013,OFF,
2023-08-19_09:49:53.068652,M013,ON,
2023-08-19_09:49:54.073011,M014,OFF,
2023-08-19_09:49:58.059552,M013,OFF,
2023-08-19_09:50:07.010597,M013,ON,
2023-08-19_09:50:08.047354,M014,ON,
2023-08-19_09:50:09.096926,M013,OFF,
2023-08-19_09:50:10.061395,M008,ON,
2023-08-19_09:50:11.057858,M001,ON,
2023-08-19_09:50:11.087107,M014,OFF,
2023-08-19_09:50:12.006229,M007,ON,
2023-08-19_09:50:12.031763,M023,ON,
2023-08-19_09:50:13.009272,M007,OFF,
2023-08-19_09:50:13.029341,M022,ON,
2023-08-19_09:50:13.098155,M021,ON,
2023-08-19_09:50:14.026216,M023,OFF,
2023-08-19_09:50:14.075215,M008,OFF,
2023-08-19_09:50:14.093174,M001,OFF,
2023-08-19_09:50:15.041192,M024,ON,
2023-08-19_09:50:15.084616,M022,OFF,
2023-08-19_09:50:16.002123,M025,ON,
2023-08-19_09:50:16.045349,P001,1541,
2023-08-19_09:50:16.097942,M021,OFF,
2023-08-19_09:50:18.016051,M026,ON,
2023-08-19_09:50:19.006587,M024,OFF,
2023-08-19_09:50:19.092222,M025,OFF,
2023-08-19_09:50:22.052519,M026,OFF,
2023-08-19_09:50:24.052931,M027,ON,
2023-08-19_09:50:27.081205,M028,ON,
2023-08-19_09:50:28.076629,M029,ON,
2023-08-19_09:50:30.004582,M037,ON,
2023-08-19_09:50:30.065351,M027,OFF,
2023-08-19_09:50:30.095966,M028,OFF,
2023-08-19_09:50:31.080998,M029,OFF,
2023-08-19_09:50:37.003871,D005,CLOSE,
2023-08-19_09:50:41.005976,M038,ON,
2023-08-19_09:50:42.044586,P001,1710,
2023-08-19_09:50:42.060747,M039,ON,
2023-08-19_09:50:43.037375,M037,OFF,
2023-08-19_09:50:44.030852,M040,ON,
2023-08-19_09:50:45.030886,M041,ON,
2023-08-19_09:50:45.059222,M038,OFF,
2023-08-19_09:50:47.044091,M039,OFF,
2023-08-19_09:50:48.044131,M040,OFF,
2023-08-19_09:50:50.081505,D006,CLOSE,
2023-08-19_09:50:54.045855,P001,1780,
2023-08-19_09:50:57.005989,M041,OFF,
2023-08-19_09:51:10.004106,M041,ON,
2023-08-19_09:51:16.054462,M041,OFF,
2023-08-19_09:51:17.075502,M041,ON,
2023-08-19_09:51:25.032508,M041,OFF,
2023-08-19_09:51:26.006315,M041,ON,
2023-08-19_09:51:28.061576,M041,OFF,
2023-08-19_09:51:29.005755,M041,ON,
2023-08-19_09:51:31.071178,M041,OFF,
2023-08-19_09:51:33.058627,M041,ON,
2023-08-19_09:51:41.051813,M041,OFF,
2023-08-19_09:51:46.071655,D006,OPEN,
2023-08-19_09:51:47.046544,M041,ON,
2023-08-19_09:51:48.051375,M040,ON,
2023-08-19_09:51:50.071178,M039,ON,
2023-08-19_09:51:51.008479,M038,ON,
2023-08-19_09:51:52.033476,M041,OFF,
2023-08-19_09:51:53.070781,M037,ON,
2023-08-19_09:51:54.000169,M039,OFF,
2023-08-19_09:51:54.002142,M040,OFF,
2023-08-19_09:51:55.023077,D005,OPEN,
2023-08-19_09:51:56.041905,M038,OFF,
2023-08-19_09:51:58.005542,M029,ON,
2023-08-19_09:51:58.094398,M028,ON,
2023-08-19_09:52:00.050312,P001,1709,
2023-08-19_09:52:00.057994,P001,1534,
2023-08-19_09:52:00.070211,M037,OFF,
2023-08-19_09:52:01.011182,M027,ON,
2023-08-19_09:52:02.019119,M029,OFF,
2023-08-19_09:52:03.072479,M028,OFF,
2023-08-19_09:52:04.065159,M027,OFF,
2023-08-19_09:52:07.079858,M026,ON,
2023-08-19_09:52:10.013401,M025,ON,
2023-08-19_09:52:12.004643,M024,ON,
2023-08-19_09:52:12.068854,M026,OFF,
2023-08-19_09:52:12.096348,M021,ON,
2023-08-19_09:52:13.096222,M025,OFF,
2023-08-19_09:52:14.023003,M022,ON,
2023-08-19_09:52:15.005705,M024,OFF,
2023-08-19_09:52:15.085269,M023,ON,
2023-08-19_09:52:16.009823,M021,OFF,
2023-08-19_09:52:16.067844,M001,ON,
2023-08-19_09:52:17.024357,M022,OFF,
2023-08-19_09:52:17.061139,M023,OFF,
2023-08-19_09:52:17.096097,M008,ON,
2023-08-19_09:52:19.035324,M009,ON,
2023-08-19_09:52:20.002849,M001,OFF,
2023-08-19_09:52:20.049977,M014,ON,
2023-08-19_09:52:20.085273,M009,OFF,
2023-08-19_09:52:21.049961,M008,OFF,
2023-08-19_09:52:23.002318,M013,ON,
2023-08-19_09:52:24.039064,M014,OFF,
2023-08-19_09:52:26.058991,M013,OFF,
2023-08-19_09:52:31.083407,M013,ON,
2023-08-19_09:52:37.004667,M013,OFF,
2023-08-19_09:52:37.044682,M013,ON,
2023-08-19_09:52:40.013067,M013,OFF,
2023-08-19_09:52:52.014487,M013,ON,
2023-08-19_09:52:56.007132,M013,OFF,
2023-08-19_09:53:03.092441,M013,ON,
2023-08-19_09:53:05.009082,M014,ON,
2023-08-19_09:53:07.072622,M013,OFF,
2023-08-19_09:53:08.001707,M008,ON,
2023-08-19_09:53:08.038366,M014,OFF,
2023-08-19_09:53:09.070805,M008,OFF,
2023-08-19_09:53:10.062894,M008,ON,
2023-08-19_09:53:12.054929,M008,OFF,
2023-08-19_09:53:13.013541,M008,ON,
2023-08-19_09:53:15.001543,M008,OFF,
2023-08-19_09:53:17.044853,M008,ON,
2023-08-19_09:53:18.062524,M008,OFF,
2023-08-19_09:53:21.038955,M008,ON,
2023-08-19_09:53:23.034428,M008,OFF,
2023-08-19_09:53:25.006635,M014,ON,
2023-08-19_09:53:29.068948,M013,ON,
2023-08-19_09:53:30.000606,M014,OFF,
2023-08-19_09:53:31.076352,M013,OFF,
2023-08-19_09:53:39.082594,M013,ON,
2023-08-19_09:53:40.090545,M013,OFF,
2023-08-19_09:53:50.007509,M013,ON,
2023-08-19_09:53:52.075436,M013,OFF,
2023-08-19_09:54:00.038086,M013,ON,
2023-08-19_09:54:02.069343,M013,OFF,
2023-08-19_09:54:12.073414,M013,ON,
2023-08-19_09:54:14.073453,M013,OFF,
2023-08-19_09:54:21.009457,M013,ON,
2023-08-19_09:54:25.003595,M013,OFF,
2023-08-19_09:54:32.046808,M013,ON,
2023-08-19_09:54:34.012557,M013,OFF,
2023-08-19_09:54:35.016046,P001,1548,
2023-08-19_09:54:42.007381,M013,ON,
2023-08-19_09:54:45.027526,M014,ON,
2023-08-19_09:54:47.078197,T005,21.5,
2023-08-19_09:54:48.043663,M013,OFF,
2023-08-19_09:54:48.072998,M014,OFF,
2023-08-19_09:54:51.017092,M014,ON,
2023-08-19_09:54:53.007655,M013,ON,
2023-08-19_09:54:54.018543,M013,OFF,
2023-08-19_09:54:55.016207,P001,1537,
2023-08-19_09:54:55.027267,M013,ON,
2023-08-19_09:54:55.007898,M014,OFF,
2023-08-19_09:55:00.027962,M013,OFF,
2023-08-19_09:55:03.086315,T005,22,
2023-08-19_09:55:15.087472,M013,ON,
2023-08-19_09:55:17.098994,M013,OFF,
2023-08-19_09:55:35.085359,T005,21.5,
2023-08-19_09:55:51.064711,T001,25,
2023-08-19_09:55:51.096757,T005,22,
2023-08-19_09:55:59.020587,P001,1560,
2023-08-19_09:56:07.058313,T001,24.5,
2023-08-19_09:56:09.035154,M013,ON,
2023-08-19_09:56:11.022973,P001,1544,
2023-08-19_09:56:11.045622,M014,ON,
2023-08-19_09:56:12.098941,M015,ON,
2023-08-19_09:56:13.035827,M016,ON,
2023-08-19_09:56:14.035463,M013,OFF,
2023-08-19_09:56:14.006532,M014,OFF,
2023-08-19_09:56:15.013273,M017,ON,
2023-08-19_09:56:15.053756,D007,OPEN,
2023-08-19_09:56:16.009063,M016,OFF,
2023-08-19_09:56:16.003764,M015,OFF,
2023-08-19_09:56:17.002383,P001,1565,
2023-08-19_09:56:19.023096,M017,OFF,
2023-08-19_09:56:21.038657,M017,ON,
2023-08-19_09:56:23.022909,P001,1543,
2023-08-19_09:56:24.005645,M017,OFF,
2023-08-19_09:56:27.001569,D007,CLOSE,
2023-08-19_09:56:33.007766,M017,ON,
2023-08-19_09:56:35.093786,M017,OFF,
2023-08-19_09:56:38.035418,T002,28.5,
2023-08-19_09:56:47.024855,P001,1533,
2023-08-19_09:56:52.002628,M017,ON,
2023-08-19_09:56:54.037755,T002,29,
2023-08-19_09:56:55.060951,T001,25,
2023-08-19_09:57:00.048469,M017,OFF,
2023-08-19_09:57:06.044084,M017,ON,
2023-08-19_09:57:07.053983,T004,25,
2023-08-19_09:57:09.042186,M016,ON,
2023-08-19_09:57:11.013447,M017,OFF,
2023-08-19_09:57:15.025846,M016,OFF,
2023-08-19_09:57:17.029802,M016,ON,
2023-08-19_09:57:20.000354,M016,OFF,
2023-08-19_09:57:21.071357,M016,ON,
2023-08-19_09:57:25.011485,M017,ON,
2023-08-19_09:57:26.006485,M017,OFF,
2023-08-19_09:57:28.051543,M016,OFF,
2023-08-19_09:57:59.088503,M017,ON,
2023-08-19_09:58:01.063198,M017,OFF,
2023-08-19_09:58:04.080656,M017,ON,
2023-08-19_09:58:05.030052,P001,2789,
2023-08-19_09:58:10.007523,M017,OFF,
2023-08-19_09:58:11.081064,M017,ON,
2023-08-19_09:58:17.030949,P001,2694,
2023-08-19_09:58:31.004447,M017,OFF,
2023-08-19_09:58:35.057729,M017,ON,
2023-08-19_09:58:38.006166,M017,OFF,
2023-08-19_09:58:47.034052,P001,2684,
2023-08-19_09:58:49.022345,M017,ON,
2023-08-19_09:58:50.043513,M017,OFF,
2023-08-19_09:58:52.015479,M017,ON,
2023-08-19_09:58:57.002482,D007,OPEN,
2023-08-19_09:58:59.060321,T002,29.5,
2023-08-19_09:59:02.009402,M017,OFF,
2023-08-19_09:59:39.037769,P001,2668,
2023-08-19_09:59:39.004594,P001,2692,
2023-08-19_09:59:45.037925,P001,2669,
2023-08-19_09:59:51.039025,P001,2690,
2023-08-19_09:59:54.001472,M017,ON,
2023-08-19_09:59:55.051049,D007,CLOSE,
2023-08-19_09:59:57.038992,P001,2672,
2023-08-19_10:00:02.044515,M017,OFF,
2023-08-19_10:00:06.012688,M017,ON,
2023-08-19_10:00:15.014473,M016,ON,
2023-08-19_10:00:16.098191,M017,OFF,
2023-08-19_10:00:17.040627,M016,OFF,
2023-08-19_10:00:18.003101,M016,ON,
2023-08-19_10:00:20.081694,T005,21.5,
2023-08-19_10:00:21.067051,M016,OFF,
2023-08-19_10:00:22.051516,D007,OPEN,
2023-08-19_10:00:23.005452,M017,ON,
2023-08-19_10:00:27.093569,D007,CLOSE,
2023-08-19_10:00:29.014826,D007,OPEN,
2023-08-19_10:00:32.059926,D007,CLOSE,
2023-08-19_10:00:35.040949,P001,2688,
2023-08-19_10:00:41.041828,P001,2661,
2023-08-19_10:00:45.035447,M017,OFF,
2023-08-19_10:00:46.024507,M017,ON,
2023-08-19_10:00:51.076107,M017,OFF,
2023-08-19_10:00:53.004657,M017,ON,
2023-08-19_10:00:57.058393,M017,OFF,
2023-08-19_10:00:59.042887,P001,1449,
2023-08-19_10:01:02.011762,M017,ON,
2023-08-19_10:01:07.071127,M017,OFF,
2023-08-19_10:01:24.008737,T005,22,
2023-08-19_10:01:34.087596,M017,ON,
2023-08-19_10:01:37.015503,M017,OFF,
2023-08-19_10:01:37.047952,M017,ON,
2023-08-19_10:01:40.087768,T005,21.5,
2023-08-19_10:01:41.019207,M017,OFF,
2023-08-19_10:01:42.051573,M017,ON,
2023-08-19_10:01:46.002656,M017,OFF,
2023-08-19_10:01:51.014824,M017,ON,
2023-08-19_10:01:54.021554,M018,ON,
2023-08-19_10:01:57.029527,M051,ON,
2023-08-19_10:01:58.053503,M017,OFF,
2023-08-19_10:02:00.009142,M017,ON,
2023-08-19_10:02:00.007517,M051,OFF,
2023-08-19_10:02:03.087856,M017,OFF,
2023-08-19_10:02:04.053827,M018,OFF,
2023-08-19_10:02:05.000643,M017,ON,
2023-08-19_10:02:05.056645,M018,ON,
2023-08-19_10:02:07.055426,M051,ON,
2023-08-19_10:02:09.093079,M017,OFF,
2023-08-19_10:02:10.004821,M051,OFF,
2023-08-19_10:02:10.093414,M018,OFF,
2023-08-19_10:02:11.021398,M018,ON,
2023-08-19_10:02:11.070596,M017,ON,
2023-08-19_10:02:14.028854,M018,OFF,
2023-08-19_10:02:17.019391,M017,OFF,
2023-08-19_10:02:45.009825,M017,ON,
2023-08-19_10:02:46.089589,M017,OFF,
2023-08-19_10:02:58.010467,M017,ON,
2023-08-19_10:03:00.082367,M016,ON,
2023-08-19_10:03:01.015927,M017,OFF,
2023-08-19_10:03:01.080057,M015,ON,
2023-08-19_10:03:03.004389,M008,ON,
2023-08-19_10:03:04.008083,M009,ON,
2023-08-19_10:03:04.049608,M016,OFF,
2023-08-19_10:03:05.023221,M007,ON,
2023-08-19_10:03:05.063179,M009,OFF,
2023-08-19_10:03:06.003151,M015,OFF,
2023-08-19_10:03:07.013139,M006,ON,
2023-08-19_10:03:09.003573,M008,OFF,
2023-08-19_10:03:09.018929,M006,OFF,
2023-08-19_10:03:12.071548,M008,ON,
2023-08-19_10:03:13.003526,M009,ON,
2023-08-19_10:03:14.031229,M015,ON,
2023-08-19_10:03:14.061874,M016,ON,
2023-08-19_10:03:14.072909,M009,OFF,
2023-08-19_10:03:14.095552,M007,OFF,
2023-08-19_10:03:15.035202,M008,OFF,
2023-08-19_10:03:17.026649,M017,ON,
2023-08-19_10:03:17.071655,M016,OFF,
2023-08-19_10:03:18.011199,M015,OFF,
2023-08-19_10:03:20.086543,M017,OFF,
2023-08-19_10:03:27.077822,M017,ON,
2023-08-19_10:03:30.017573,D009,OPEN,
2023-08-19_10:03:33.051992,P001,1488,
2023-08-19_10:03:33.086109,D009,CLOSE,
2023-08-19_10:03:38.001836,M017,OFF,
2023-08-19_10:03:39.051882,P001,1445,
2023-08-19_10:03:45.090818,T005,22,
2023-08-19_10:03:51.052881,P001,1543,
2023-08-19_10:03:52.037317,M017,ON,
2023-08-19_10:03:55.002465,D009,OPEN,
2023-08-19_10:03:56.049545,M017,OFF,
2023-08-19_10:03:57.052912,P001,1555,
2023-08-19_10:03:59.009081,D009,CLOSE,
2023-08-19_10:04:01.079994,T005,21.5,
2023-08-19_10:04:02.011652,M017,ON,
2023-08-19_10:04:04.012485,M017,OFF,
2023-08-19_10:04:40.013518,M017,ON,
2023-08-19_10:04:41.003878,M016,ON,
2023-08-19_10:04:41.055997,P001,1544,
2023-08-19_10:04:41.093285,M015,ON,
2023-08-19_10:04:43.009334,M008,ON,
2023-08-19_10:04:43.071031,M009,ON,
2023-08-19_10:04:44.071521,M017,OFF,
2023-08-19_10:04:45.002011,M007,ON,
2023-08-19_10:04:45.031971,M016,OFF,
2023-08-19_10:04:46.007181,M015,OFF,
2023-08-19_10:04:46.035677,M009,OFF,
2023-08-19_10:04:48.009397,M008,OFF,
2023-08-19_10:04:51.037802,M008,ON,
2023-08-19_10:04:54.073551,M015,ON,
2023-08-19_10:04:55.017258,M016,ON,
2023-08-19_10:04:55.070422,M008,OFF,
2023-08-19_10:04:55.098281,M007,OFF,
2023-08-19_10:04:56.098218,M017,ON,
2023-08-19_10:04:58.001016,M016,OFF,
2023-08-19_10:04:58.049533,M015,OFF,
2023-08-19_10:04:58.000795,M018,ON,
2023-08-19_10:05:03.024848,D007,OPEN,
2023-08-19_10:05:03.076826,M018,OFF,
2023-08-19_10:05:06.002949,M017,OFF,
2023-08-19_10:05:07.098297,D007,CLOSE,
2023-08-19_10:05:10.003454,M016,ON,
2023-08-19_10:05:10.035543,M015,ON,
2023-08-19_10:05:11.000141,M014,ON,
2023-08-19_10:05:12.094514,M015,OFF,
2023-08-19_10:05:13.023435,M016,OFF,
2023-08-19_10:05:14.052255,M013,ON,
2023-08-19_10:05:15.071187,M014,OFF,
2023-08-19_10:05:18.011153,M013,OFF,
2023-08-19_10:05:37.017593,M013,ON,
2023-08-19_10:05:39.024623,M013,OFF,
2023-08-19_10:05:49.021455,M013,ON,
2023-08-19_10:05:51.027463,M013,OFF,
2023-08-19_10:05:52.085336,M013,ON,
2023-08-19_10:05:54.047832,M014,ON,
2023-08-19_10:05:56.035566,M008,ON,
2023-08-19_10:05:57.044085,M007,ON,
2023-08-19_10:05:57.074944,M013,OFF,
2023-08-19_10:05:58.008809,M014,OFF,
2023-08-19_10:05:58.025365,M001,ON,
2023-08-19_10:05:58.092746,M023,ON,
2023-08-19_10:05:59.041105,M007,OFF,
2023-08-19_10:05:59.083636,D012,OPEN,
2023-08-19_10:06:00.012141,M023,OFF,
2023-08-19_10:06:00.099406,M008,OFF,
2023-08-19_10:06:01.062902,M001,OFF,
2023-08-19_10:06:17.079141,M023,ON,
2023-08-19_10:06:18.025943,M001,ON,
2023-08-19_10:06:19.061776,M007,ON,
2023-08-19_10:06:20.021496,M008,ON,
2023-08-19_10:06:20.049334,M023,OFF,
2023-08-19_10:06:22.004511,M009,ON,
2023-08-19_10:06:23.012505,M007,OFF,
2023-08-19_10:06:23.009848,M001,OFF,
2023-08-19_10:06:24.009251,M008,OFF,
2023-08-19_10:06:28.082495,M008,ON,
2023-08-19_10:06:29.060587,M009,OFF,
2023-08-19_10:06:30.096552,M008,OFF,
2023-08-19_10:06:31.016209,M014,ON,
2023-08-19_10:06:33.027589,M013,ON,
2023-08-19_10:06:34.099532,M014,OFF,
2023-08-19_10:06:36.049238,M013,OFF,
2023-08-19_10:06:49.038821,M013,ON,
2023-08-19_10:06:51.026557,M013,OFF,
2023-08-19_10:06:56.013455,M013,ON,
2023-08-19_10:06:56.080831,T002,29,
2023-08-19_10:06:58.009653,M014,ON,
2023-08-19_10:07:01.073791,M013,OFF,
2023-08-19_10:07:02.077233,M014,OFF,
2023-08-19_10:07:04.028573,M008,ON,
2023-08-19_10:07:05.079436,M001,ON,
2023-08-19_10:07:05.009865,M007,ON,
2023-08-19_10:07:06.038151,M023,ON,
2023-08-19_10:07:07.052206,M023,OFF,
2023-08-19_10:07:07.070646,M007,OFF,
2023-08-19_10:07:07.086225,M022,ON,
2023-08-19_10:07:08.037129,M021,ON,
2023-08-19_10:07:08.088124,M008,OFF,
2023-08-19_10:07:09.012319,M001,OFF,
2023-08-19_10:07:11.009952,M022,OFF,
2023-08-19_10:07:11.028713,M024,ON,
2023-08-19_10:07:11.048441,M025,ON,
2023-08-19_10:07:11.074635,M021,OFF,
2023-08-19_10:07:13.003133,M024,OFF,
2023-08-19_10:07:15.065954,P001,1531,
2023-08-19_10:07:17.087503,M042,ON,
2023-08-19_10:07:18.051511,M043,ON,
2023-08-19_10:07:18.086952,M025,OFF,
2023-08-19_10:07:19.041021,M028,ON,
2023-08-19_10:07:20.081902,M027,ON,
2023-08-19_10:07:21.088377,M043,OFF,
